"﻿""frc""",timestamp,currentSpeed,freeFlowSpeed,currentTravelTime,freeFlowTravelTime,confidence,roadClosure
FRC3,2021-05-04 21:14,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 21:24,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 21:34,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 21:44,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 21:54,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 22:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 23:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-04 0:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 1:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 2:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 3:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 4:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 5:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:25,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:35,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:45,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 6:55,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 7:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 7:15,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 7:25,42,54,16,12,0.5099999904632568,False
FRC3,2021-05-05 7:35,39,53,17,12,0.5099999904632568,False
FRC3,2021-05-05 7:45,35,54,19,12,0.5,False
FRC3,2021-05-05 7:55,32,53,21,12,0.8799999952316284,False
FRC3,2021-05-05 8:05,29,53,23,12,0.9599999785423279,False
FRC3,2021-05-05 8:15,22,54,31,12,0.9599999785423279,False
FRC3,2021-05-05 8:25,22,55,31,12,0.9300000071525574,False
FRC3,2021-05-05 8:35,16,52,42,13,0.8799999952316284,False
FRC3,2021-05-05 8:45,14,52,49,13,0.9700000286102295,False
FRC3,2021-05-05 8:55,12,54,57,12,0.9800000190734863,False
FRC3,2021-05-05 9:05,27,54,25,12,0.9900000095367432,False
FRC3,2021-05-05 9:15,38,54,18,12,0.9800000190734863,False
FRC3,2021-05-05 9:25,32,53,21,12,0.9700000286102295,False
FRC3,2021-05-05 9:35,38,54,18,12,0.9200000166893005,False
FRC3,2021-05-05 9:45,38,53,18,12,0.5099999904632568,False
FRC3,2021-05-05 9:55,42,53,16,12,0.5099999904632568,False
FRC3,2021-05-05 10:05,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 10:15,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 10:25,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 10:35,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 10:45,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 10:55,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:05,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:15,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:25,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:35,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:45,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 11:55,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:05,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:15,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:25,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:35,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:45,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 12:55,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 13:05,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 13:15,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 13:25,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 13:35,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-05 13:45,40,54,17,12,0.6399999856948853,False
FRC3,2021-05-05 13:55,54,54,12,12,0.8199999928474426,False
FRC3,2021-05-05 14:05,35,54,19,12,0.949999988079071,False
FRC3,2021-05-05 14:15,38,54,18,12,0.949999988079071,False
FRC3,2021-05-05 14:25,39,53,17,12,0.9200000166893005,False
FRC3,2021-05-05 14:35,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-05 14:45,34,53,20,12,0.9200000166893005,False
FRC3,2021-05-05 14:55,26,54,26,12,0.9599999785423279,False
FRC3,2021-05-05 15:05,54,54,12,12,0.9700000286102295,False
FRC3,2021-05-05 15:15,54,54,12,12,0.9700000286102295,False
FRC3,2021-05-05 15:25,43,54,15,12,0.9700000286102295,False
FRC3,2021-05-05 15:35,43,54,15,12,0.8299999833106995,False
FRC3,2021-05-05 15:45,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-05 15:55,42,54,16,12,0.5099999904632568,False
FRC3,2021-05-05 16:05,54,54,12,12,0.5099999904632568,False
FRC3,2021-05-05 16:15,36,54,19,12,0.9200000166893005,False
FRC3,2021-05-05 16:25,42,54,16,12,0.949999988079071,False
FRC3,2021-05-05 16:35,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-05 16:45,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-05 16:55,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-05 17:05,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-05 17:15,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-05 17:25,42,54,16,12,0.6399999856948853,False
FRC3,2021-05-05 17:35,38,54,18,12,0.9200000166893005,False
FRC3,2021-05-05 17:45,37,54,18,12,0.9399999976158142,False
FRC3,2021-05-05 17:55,34,53,20,12,0.949999988079071,False
FRC3,2021-05-05 18:05,36,53,19,12,0.9599999785423279,False
FRC3,2021-05-05 18:15,35,54,19,12,0.9700000286102295,False
FRC3,2021-05-05 18:25,17,53,40,12,0.9800000190734863,False
FRC3,2021-05-05 18:35,17,55,40,12,0.9800000190734863,False
FRC3,2021-05-05 18:45,32,54,21,12,0.9900000095367432,False
FRC3,2021-05-05 18:55,34,53,20,12,0.9800000190734863,False
FRC3,2021-05-06 8:38,24,54,28,12,0.9599999785423279,False
FRC3,2021-05-06 8:48,15,52,45,13,0.9599999785423279,False
FRC3,2021-05-06 8:58,17,52,40,13,0.949999988079071,False
FRC3,2021-05-06 9:08,20,52,34,13,0.9300000071525574,False
FRC3,2021-05-06 9:18,25,54,27,12,0.8199999928474426,False
FRC3,2021-05-06 9:28,32,53,21,12,0.5099999904632568,False
FRC3,2021-05-06 9:38,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-06 9:48,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-06 9:58,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-06 10:08,39,54,17,12,0.6700000166893005,False
FRC3,2021-05-06 10:18,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 10:28,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 10:38,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 10:48,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 10:58,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:08,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:18,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:28,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:38,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:48,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 11:58,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:08,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:18,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:28,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:38,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:48,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 12:58,54,54,12,12,0.6700000166893005,False
FRC3,2021-05-06 13:08,39,54,17,12,0.8899999856948853,False
FRC3,2021-05-06 13:18,40,53,17,12,0.8299999833106995,False
FRC3,2021-05-06 13:28,40,53,17,12,0.8299999833106995,False
FRC3,2021-05-06 13:38,43,54,15,12,0.6399999856948853,False
FRC3,2021-05-06 13:48,54,54,12,12,0.6600000262260437,False
FRC3,2021-05-06 13:58,43,54,15,12,0.5099999904632568,False
FRC3,2021-05-06 14:08,42,54,16,12,0.5099999904632568,False
FRC3,2021-05-06 14:18,41,53,16,12,0.5099999904632568,False
FRC3,2021-05-06 14:28,43,54,15,12,0.8799999952316284,False
FRC3,2021-05-06 14:38,43,54,15,12,0.8799999952316284,False
FRC3,2021-05-06 14:48,40,54,17,12,0.9200000166893005,False
FRC3,2021-05-06 14:58,40,54,17,12,0.8199999928474426,False
FRC3,2021-05-06 15:08,40,54,17,12,0.6399999856948853,False
FRC3,2021-05-06 15:18,40,54,17,12,0.8199999928474426,False
FRC3,2021-05-06 15:28,42,53,16,12,0.8199999928474426,False
FRC3,2021-05-06 15:38,40,53,17,12,0.8199999928474426,False
FRC3,2021-05-06 15:48,53,53,12,12,0.6399999856948853,False
FRC3,2021-05-06 15:58,42,53,16,12,0.6399999856948853,False
FRC3,2021-05-06 16:08,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-06 16:18,54,54,12,12,0.8199999928474426,False
FRC3,2021-05-06 16:28,42,54,16,12,0.6299999952316284,False
FRC3,2021-05-06 16:38,40,53,17,12,0.6399999856948853,False
FRC3,2021-05-06 16:48,39,53,17,12,0.6399999856948853,False
FRC3,2021-05-06 16:58,40,54,17,12,0.8199999928474426,False
FRC3,2021-05-06 17:08,38,54,18,12,0.6299999952316284,False
FRC3,2021-05-06 17:18,36,53,19,12,0.6299999952316284,False
FRC3,2021-05-06 17:28,30,53,22,12,0.6200000047683716,False
FRC3,2021-05-06 17:38,34,54,20,12,0.8199999928474426,False
FRC3,2021-05-06 17:48,34,53,20,12,0.8199999928474426,False
FRC3,2021-05-06 17:58,33,53,20,12,0.8199999928474426,False
FRC3,2021-05-06 18:08,41,53,16,12,0.8199999928474426,False
FRC3,2021-05-06 18:18,36,54,19,12,0.8899999856948853,False
FRC3,2021-05-06 18:28,34,53,20,12,0.9200000166893005,False
FRC3,2021-05-06 18:38,33,53,20,12,0.9200000166893005,False
FRC3,2021-05-06 18:48,32,53,21,12,0.8299999833106995,False
FRC3,2021-05-06 18:58,32,54,21,12,0.5099999904632568,False
FRC3,2021-05-06 19:08,41,53,16,12,0.8299999833106995,False
FRC3,2021-05-06 19:18,39,54,17,12,0.8199999928474426,False
FRC3,2021-05-06 19:28,53,53,12,12,0.8199999928474426,False
FRC3,2021-05-06 19:38,41,54,16,12,0.8199999928474426,False
FRC3,2021-05-06 19:48,41,54,16,12,0.8299999833106995,False
FRC3,2021-05-06 19:58,42,54,16,12,0.6499999761581421,False
FRC3,2021-05-06 20:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 20:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 20:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 20:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 20:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 20:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 21:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 22:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 23:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-06 0:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 1:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 2:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 3:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 4:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 5:58,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:08,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:18,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:28,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:38,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:48,53,53,12,12,0.6000000238418579,False
FRC3,2021-05-07 6:58,42,53,16,12,0.5,False
FRC3,2021-05-07 7:08,40,54,17,12,0.5099999904632568,False
FRC3,2021-05-07 7:18,38,53,18,12,0.5099999904632568,False
FRC3,2021-05-07 7:28,37,54,18,12,0.5099999904632568,False
FRC3,2021-05-07 7:38,36,53,19,12,0.5099999904632568,False
FRC3,2021-05-07 7:48,39,54,17,12,0.6299999952316284,False
FRC3,2021-05-07 7:58,34,53,20,12,0.9200000166893005,False
FRC3,2021-05-07 8:08,26,54,26,12,0.9800000190734863,False
FRC3,2021-05-07 8:18,17,54,40,12,0.9800000190734863,False
FRC3,2021-05-07 8:28,9,53,76,12,0.9800000190734863,False
FRC3,2021-05-07 8:38,17,55,40,12,0.9700000286102295,False
FRC3,2021-05-07 8:48,11,55,62,12,0.9800000190734863,False
FRC3,2021-05-07 8:58,29,54,23,12,0.9800000190734863,False
FRC3,2021-05-07 9:08,26,53,26,12,0.9599999785423279,False
FRC3,2021-05-07 9:18,31,54,22,12,0.9200000166893005,False
FRC3,2021-05-07 9:28,29,54,23,12,0.8199999928474426,False
FRC3,2021-05-07 9:38,32,54,21,12,0.6000000238418579,False
FRC3,2021-05-07 9:48,37,54,18,12,0.5099999904632568,False
FRC3,2021-05-07 9:58,42,53,16,12,0.5099999904632568,False
FRC3,2021-05-07 10:08,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 10:18,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 10:28,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 10:38,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 10:48,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 10:58,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:08,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:18,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:28,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:38,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:48,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 11:58,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:08,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:18,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:28,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:38,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:48,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 12:58,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 13:08,53,53,12,12,0.5099999904632568,False
FRC3,2021-05-07 13:18,39,53,17,12,0.8199999928474426,False
FRC3,2021-05-07 13:28,39,53,17,12,0.8299999833106995,False
FRC3,2021-05-07 13:38,41,54,16,12,0.6499999761581421,False
FRC3,2021-05-07 13:48,53,53,12,12,0.6499999761581421,False
FRC3,2021-05-07 13:58,31,53,22,12,0.8799999952316284,False
FRC3,2021-05-07 14:08,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-07 14:18,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-07 14:28,53,53,12,12,0.9200000166893005,False
FRC3,2021-05-07 14:38,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 14:48,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 14:58,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:08,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:18,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:28,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:38,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:48,54,54,12,12,0.9399999976158142,False
FRC3,2021-05-07 15:58,41,53,16,12,0.8799999952316284,False
FRC3,2021-05-07 16:08,54,54,12,12,0.6399999856948853,False
FRC3,2021-05-07 16:18,54,54,12,12,0.6399999856948853,False
FRC3,2021-05-07 16:28,54,54,12,12,0.6399999856948853,False
FRC3,2021-05-07 16:38,54,54,12,12,0.6399999856948853,False
FRC3,2021-05-07 16:48,42,53,16,12,0.5099999904632568,False
FRC3,2021-05-07 16:58,39,53,17,12,0.6299999952316284,False
FRC3,2021-05-07 17:08,41,53,16,12,0.8199999928474426,False
FRC3,2021-05-07 17:18,39,53,17,12,0.8199999928474426,False
FRC3,2021-05-07 17:28,15,55,45,12,0.9300000071525574,False
FRC3,2021-05-07 17:38,29,54,23,12,0.949999988079071,False
FRC3,2021-05-07 17:48,14,54,49,12,0.9800000190734863,False
FRC3,2021-05-07 17:58,24,54,28,12,0.9599999785423279,False
FRC3,2021-05-07 18:08,23,53,29,12,0.9800000190734863,False
FRC3,2021-05-07 18:18,26,54,26,12,0.9700000286102295,False
FRC3,2021-05-07 18:28,20,53,34,12,0.9900000095367432,False
FRC3,2021-05-07 18:38,12,53,57,12,0.9800000190734863,False
FRC3,2021-05-07 18:48,14,54,49,12,0.9700000286102295,False
FRC3,2021-05-07 18:58,13,53,52,12,0.949999988079071,False
FRC3,2021-05-07 19:08,8,55,85,12,0.9800000190734863,False
FRC3,2021-05-07 19:18,25,53,27,12,0.9900000095367432,False
FRC3,2021-05-08 14:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 14:36,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 14:46,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 14:56,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:06,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:16,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:36,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:46,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 15:56,43,54,15,12,0.8899999856948853,False
FRC3,2021-05-08 16:06,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 16:16,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 16:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 16:36,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 16:46,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 16:56,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:06,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:16,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:36,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:46,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 17:56,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:06,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:16,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:36,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:46,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 18:56,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 19:06,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 19:16,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 19:26,54,54,12,12,0.8299999833106995,False
FRC3,2021-05-08 19:36,36,53,19,12,0.9399999976158142,False
FRC3,2021-05-08 19:46,40,54,17,12,0.8899999856948853,False
FRC3,2021-05-08 19:56,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-08 20:06,54,54,12,12,0.8899999856948853,False
FRC3,2021-05-08 20:16,40,53,17,12,0.8299999833106995,False
FRC3,2021-05-08 20:26,42,53,16,12,0.8899999856948853,False
FRC3,2021-05-08 20:36,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 20:46,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 20:56,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:06,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:16,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:26,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:36,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:46,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 21:56,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:06,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:16,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:26,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:36,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:46,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 22:56,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 23:06,53,53,12,12,0.8899999856948853,False
FRC3,2021-05-08 23:16,42,53,16,12,0.6299999952316284,False
FRC3,2021-05-08 23:26,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-08 23:36,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-08 23:46,53,53,12,12,0.6299999952316284,False
FRC3,2021-05-08 23:56,53,53,12,12,0.6299999952316284,False
